
1	170.0
2	170.0
3	170.0
4	170.0
5	170.0
6	170.0
7	170.0
8	170.0
9	170.0
10	170.0
11	170.0
12	170.0
13	170.0
14	170.0
15	170.0
16	170.0
17	170.0
18	170.0
19	170.0
20	170.0
21	170.0
22	170.0
23	170.0
24	170.0
25	170.0
26	170.0
27	170.0
28	170.0
29	170.0
30	170.0
31	170.0
32	170.0
33	170.0
34	170.0
35	170.0
36	170.0
37	170.0
38	170.0
39	170.0
40	170.0
41	170.0
42	170.0
43	150.0
44	150.0
45	150.0
46	150.0
47	150.0
48	150.0
49	150.0
50	150.0
51	150.0
52	150.0
53	150.0
54	150.0
55	150.0
56	150.0
57	150.0
58	150.0
59	150.0
60	150.0
61	150.0
62	150.0
63	150.0
64	150.0
65	150.0
66	150.0
67	150.0
68	150.0
69	150.0
70	150.0
71	150.0
72	150.0
73	150.0
74	150.0
75	150.0
76	150.0
77	150.0
78	150.0
79	150.0
80	150.0
81	150.0
82	150.0
83	150.0
84	150.0
85	150.0
86	150.0
87	150.0
88	150.0
89	150.0
90	150.0
91	150.0
92	150.0
93	150.0
94	150.0
95	150.0
96	150.0
97	150.0
98	170.0
99	170.0
100	170.0
101	170.0
102	170.0
103	170.0
104	170.0
105	170.0
106	170.0
107	170.0
108	170.0
109	170.0
110	170.0
111	170.0
112	170.0
113	170.0
114	170.0
115	170.0
116	170.0
117	170.0
118	170.0
119	170.0
120	170.0
121	170.0
122	170.0
123	170.0
124	170.0
125	170.0
126	170.0
127	170.0
128	170.0
129	170.0
130	170.0
131	170.0
132	170.0
133	170.0
134	170.0
135	170.0
136	170.0
137	170.0
138	170.0
139	170.0
140	170.0
141	170.0
142	170.0
143	170.0
144	170.0
145	170.0
146	170.0
147	170.0
148	170.0
149	170.0
150	170.0
151	170.0
152	170.0
153	170.0
154	170.0
155	170.0
156	170.0
157	140.0
158	140.0
159	140.0
160	140.0
161	140.0
162	140.0
163	140.0
164	140.0
165	140.0
166	140.0
167	140.0
168	140.0
169	140.0
170	140.0
171	140.0
172	140.0
173	140.0
174	140.0
175	140.0
176	140.0
177	140.0
178	140.0
179	140.0
180	140.0
181	140.0
182	140.0
183	140.0
184	140.0
185	140.0
186	140.0
187	140.0
188	140.0
189	140.0
190	140.0
191	140.0
192	140.0
193	140.0
194	140.0
195	140.0
196	140.0
197	140.0
198	140.0
199	140.0
200	140.0
201	140.0
202	140.0
203	140.0
204	140.0
205	140.0
206	140.0
207	140.0
208	140.0
209	140.0
210	140.0
211	140.0
212	140.0
213	140.0
214	140.0
215	140.0
216	140.0
217	125.0
218	125.0
219	125.0
220	125.0
221	125.0
222	125.0
223	125.0
224	125.0
225	125.0
226	125.0
227	125.0
228	125.0
229	125.0
230	125.0
231	125.0
232	125.0
233	125.0
234	125.0
235	125.0
236	125.0
237	125.0
238	125.0
239	125.0
240	125.0
241	125.0
242	125.0
243	125.0
244	125.0
245	125.0
246	125.0
247	125.0
248	125.0
249	125.0
250	125.0
251	125.0
252	125.0
253	125.0
254	125.0
255	125.0
256	125.0
257	125.0
258	125.0
259	125.0
260	125.0
261	125.0
262	125.0
263	125.0
264	125.0
265	125.0
266	125.0
267	125.0
268	125.0
269	125.0
270	125.0
271	125.0
272	125.0
273	125.0
274	125.0
275	125.0
276	125.0
277	145.0
278	145.0
279	145.0
280	145.0
281	145.0
282	145.0
283	145.0
284	145.0
285	145.0
286	145.0
287	145.0
288	145.0
289	145.0
290	145.0
291	145.0
292	145.0
293	145.0
294	145.0
295	145.0
296	145.0
297	145.0
298	145.0
299	145.0
300	145.0
301	145.0
302	145.0
303	145.0
304	145.0
305	145.0
306	145.0
307	145.0
308	145.0
309	145.0
310	145.0
311	145.0
312	145.0
313	145.0
314	145.0
315	145.0
316	145.0
317	145.0
318	145.0
319	145.0
320	145.0
321	145.0
322	145.0
323	145.0
324	145.0
325	145.0
326	145.0
327	145.0
328	145.0
329	145.0
330	145.0
331	145.0
332	145.0
333	145.0
334	145.0
335	145.0
336	150.0
337	150.0
338	150.0
339	150.0
340	150.0
341	150.0
342	150.0
343	150.0
344	150.0
345	150.0
346	150.0
347	150.0
348	150.0
349	150.0
350	150.0
351	150.0
352	150.0
353	150.0
354	150.0
355	150.0
356	150.0
357	150.0
358	150.0
359	150.0
360	150.0
361	150.0
362	150.0
363	150.0
364	150.0
365	150.0
366	150.0
367	150.0
368	150.0
369	150.0
370	150.0
371	150.0
372	150.0
373	150.0
374	150.0
375	150.0
376	150.0
377	150.0
378	150.0
379	150.0
380	150.0
381	150.0
